id_bien,no_voie,btq,type_voie,voie,type_local,surface_reelle_bati,nb_pieces_principales,surface_terrain,id_codedep_codecommune
15103,48,,AV,DU MAL FOCH,Appartement,139,5,,78146
15104,1,,ALL,DE MONTFORT,Appartement,63,3,,78165
15105,1,,RUE,LOUIS NOGUERES,Maison,76,4,,78172
15106,6,,RES,LOUIS LUMIERE,Appartement,125,4,,78297
15107,12,,RUE,PAUL GAUGUIN,Appartement,81,4,,78356
15108,3,,RUE,DES GRAVIERS,Appartement,23,1,,78358
15109,11,,SEN,DE LA COTE RONDE,Maison,105,5,,78383
15110,15,,BD,DESCARTES,Appartement,71,3,,78423
15111,13,,AV,DE VERDUN,Maison,61,3,,78481
15112,18,,RUE,JEAN CLAUDE MARY,Appartement,55,3,,78498
15113,5011,,RES,DU CLOS BARON,Appartement,20,1,,78551
15114,10,,RUE,VOLTAIRE,Appartement,19,1,,78551
15115,1,,RUE,GALLIENI,Appartement,43,2,,78586
15116,37,,AV,JULES REIN,Appartement,93,5,,78586
15117,1,E,RUE,DANIELE CASANOVA,Appartement,23,1,,78621
15118,32,,RUE,HENRI SIMON,Appartement,29,1,,78646
15119,142,,AV,GEORGES CLEMENCEAU,Appartement,25,1,,78672
15120,9004,,CLOS,SAINT VIGOR,Appartement,52,3,,78686
15121,15,,RUE,DE VERDUN,Appartement,71,3,,80021
15122,95,,RUE,DE SAINT VALERY,Appartement,19,2,,80039
15123,9001,,RUE,DE ROUTEQUEUE,Appartement,80,3,,80253
15124,24,,RUE,MILA,Appartement,36,1,,82121
15125,5,,,LE PLAN,Maison,118,4,,83035
15126,16,,PL,DU MARCHE,Appartement,29,1,,83068
15127,58,,AV,DES ILES D OR,Appartement,37,1,,83069
15128,340,,RUE,DU FORUM,Appartement,28,2,,83071
15129,749,,AV,DE LA BAIE DES ISLES,Appartement,44,3,,83071
15130,6935,,,LES PEYROUAS,Appartement,96,3,,83086
15131,16,,IMP,DES QUATRE VENTS,Appartement,72,3,,83107
15132,9100,,RES,LE VIGUIER,Appartement,103,4,,83112
15133,9001,,AV,CHARLES DE GAULLE,Appartement,42,2,,83115
15134,78,,CHE,OLIVE,Maison,136,6,,83123
15135,11,C,CHE,DE REPENTANCE,Appartement,22,1,,83129
15136,8,,RUE,NOTRE DAME,Appartement,65,3,,83130
15137,330,,RUE,JEAN PHILIPPE RAMEAU,Appartement,80,4,,83137
15138,430,,AV,GENERAL GOURAUD,Appartement,43,2,,83137
15139,50,,RUE,DANTON,Appartement,68,3,,84035
15140,18,B,RUE,DE L HERSEAU,Maison,82,4,,85047
15141,45,,RUE,DU PORT,Appartement,17,1,,85163
15142,14,,RUE,DE L'ORGATTE,Maison,51,3,179,85164
15143,36,,RES,LA BASTIDE BD ARAGO,Appartement,62,3,,85191
15144,16,,RUE,CORNICHE DU NOUCH,Appartement,35,1,,85194
15145,2,T,RUE,DES GENETS,Appartement,40,2,,85234
15146,9034,,RUE,DES DUNES,Appartement,45,2,,85234
15147,14,,RUE,DE LA GIBAUDERIE,Appartement,33,1,,86194
15148,11,,RTE,D'EGLY,Appartement,24,1,,91021
15149,6,B,PL,HENRI DEUDON,Appartement,31,1,,91027
15150,10,B,CHE,DU PROCES,Maison,81,4,,91085
15151,3,,ALL,DES PLATANES,Appartement,81,4,,91097
15152,10,,RUE,ANATOLE FRANCE,Appartement,68,3,,91103
15153,27,T,RUE,PIERREUSE,Maison,120,6,,91115
15154,13,,RUE,DU PETIT PARIS,Maison,44,2,,91180
15155,14,,RUE,SAINTE CROIX,Appartement,48,3,,91223
15156,6,,RUE,DES FRERES LUMIERE,Appartement,60,3,,91228
15157,4,,ALL,DES TREILLAGEURS,Appartement,42,2,,91275
15158,2,B,CHE,DU COLLEGE,Appartement,44,2,,91363
15159,33,,BD,DUBREUIL,Appartement,45,1,,91471
15160,18,,,DOM DE LA BUTTE A LA REINE,Appartement,42,2,,91477
15161,18,,ALL,DES PERVENCHES,Maison,66,4,,91579
15162,116,,BD,ARISTIDE BRIAND,Appartement,23,1,,91589
15163,5307,,,LE MOULIN DE VILLOISON,Appartement,50,3,,91659
15164,5,,ALL,DES LILAS,Maison,121,5,,91685
15165,30,,RUE,PROSPER LEGOUTE,Appartement,69,3,,92002
15166,21,,AV,SAINT EXUPERY,Appartement,41,2,,92020
15167,33,,RUE,FERNAND PELLOUTIER,Appartement,27,2,,92024
15168,88,,RUE,MARTRE,Appartement,44,2,,92024
15169,7,,RUE,BAUDIN,Appartement,100,5,,92026
15170,72,,RUE,SEGOFFIN,Appartement,70,2,,92026
15171,1,,RUE,DU MOULIN DE PIERRE,Appartement,47,2,,92040
15172,9,,RUE,DU CHEVALIER DE LA BARRE,Appartement,55,3,,92040
15173,70,,RUE,JULES GUESDE,Appartement,77,4,,92044
15174,3,,RUE,CARNOT,Appartement,76,2,,92044
15175,100,,AV,JEAN JAURES,Appartement,66,4,,92049
15176,25,,RUE,DU DOCTEUR FOUCAULT,Appartement,50,2,,92050
15177,5,,RUE,DES HUISSIERS,Appartement,39,2,,92051
15178,9,,RUE,THEOPHILE GAUTIER,Appartement,55,3,,92051
15179,187,,BD,BINEAU,Appartement,50,2,,92051
15180,22,,RUE,GRANDE RUE,Appartement,72,3,,92060
15181,14,,RUE,PAUL LAFARGUE,Appartement,56,2,,92062
15182,88,,AV,ALBERT 1ER,Appartement,41,2,,92063
15183,10,,RUE,DU MOULIN,Appartement,21,1,,92075
15184,16,,AV,PASTEUR,Appartement,55,2,,92075
15185,7,,RUE,GEORGES CLEMENCEAU,Appartement,56,3,,92075
15186,120,,AV,DE LA MARNE,Appartement,70,3,,93031
15187,48,,RUE,DU GAL LECLERC,Appartement,22,1,,93032
15188,15,,ALL,DE ROSNY,Appartement,28,1,,93046
15189,70,,AV,FAIDHERBE,Appartement,73,3,,93048
15190,18,,RUE,DES CAHOUETTES,Appartement,65,3,,93049
15191,178,,RUE,PAUL ET CAMILLE THOMOUX,Appartement,25,1,,93050
15192,18,,RUE,DE LA REPUBLIQUE,Appartement,18,1,,93051
15193,45,,RUE,DU GEN LECLERC,Appartement,75,3,,93064
15194,11,,RUE,DES MYOSOTIS,Appartement,89,4,,93064
15195,7,,RUE,DES ENTREPRENEURS,Appartement,38,2,,93070
15196,27,,AV,DES MARRONNIERS,Appartement,44,2,,93070
15197,41,,AV,DU RAINCY,Appartement,77,3,,93077
15198,48,,RUE,GROUPE MANOUCHIAN,Appartement,44,2,,94002
15199,142,,AV,DU GENERAL LECLERC,Appartement,27,1,,94015
15200,34,,RUE,MARCEL BONNET,Appartement,40,2,,94016
15201,18,,RUE,DU DOCTEUR HENOUILLE,Appartement,44,2,,94016
15202,38,,QUAI,CARRIERES,Appartement,66,1,,94018
15203,4,,RUE,GABRIEL PERI,Appartement,28,2,,94018
15204,5,,RUE,CHEVREUL,Appartement,49,2,,94022
15205,232,B,AV,DE LA REPUBLIQUE,Maison,53,3,,94033
15206,30,,RUE,EMILE BOUTRAIS,Appartement,59,3,,94033
15207,16,,AV,DE FONTAINEBLEAU,Appartement,35,2,,94043
15208,3,,RUE,DELESCLUZE,Appartement,27,1,,94043
15209,23,,BD,DE STRASBOURG,Appartement,95,5,,94052
15210,4,,ALL,DES PEUPLIERS,Appartement,41,2,,94054
15211,118,,RUE,JULES GUESDE,Maison,37,2,,94055
15212,102,,AV,DES TILLEULS,Maison,121,5,,94056
15213,27,,RUE,JEAN JAURES,Maison,103,4,,94060
15214,25,,AV,DES ANTES,Appartement,62,3,,94065
15215,1,,RUE,GEORGES CLEMENCEAU,Appartement,64,3,,94068
15216,6,,RUE,RENON,Appartement,94,3,,94080
15217,21,,RUE,DU DOCTEUR LEBEL,Appartement,46,2,,94080
15218,25,,RUE,HENRI BARBUSSE,Appartement,37,2,,95018
15219,66,B,RUE,EDOUARD VAILLANT,Appartement,32,2,,95063
15220,4,,AV,DU MAL FOCH,Appartement,90,4,,95197
15221,7,,RUE,DU TEMPLE,Appartement,32,1,,95210
15222,16,,RUE,FRANCOIS TRUFFAUT,Appartement,36,2,,95306
15223,62,,RTE,NATIONALE 1,Maison,101,5,,95353
15224,5,,RUE,DE LA PAIX,Appartement,35,2,,95355
15225,8,,RUE,ETIENNE DOLET,Appartement,46,2,,95487
15226,15,,RUE,CARNOT,Appartement,41,2,,95500
15227,,,RUE,PIERRE CURIE,Appartement,42,2,,95641
15228,100,,AV,PIERRE SEMARD,Appartement,50,2,,95680
15229,5150,F,RES,DE LA BAIE,Appartement,54,3,,972217
15230,2510,,RTE,DE MONTABO (D1),Appartement,41,2,,973302
15231,5001,,ALL,HONORE DE BALZAC,Maison,80,4,,01034
15232,9001,,,LA COLETTE,Appartement,54,3,,04112
15233,58,,RUE,GENERAL DE GAULLE,Appartement,150,5,,10387
15234,32,,RUE,DU BEAUPRE,Appartement,42,3,,11170
15235,,,RUE,RES DU ROI ALARIC,Maison,70,3,,11199
15236,5,,RUE,SAINT ELOI,Maison,71,4,228,14225
15237,6054,,RUE,JEAN MONNET,Appartement,56,3,,14699
15238,2,,RUE,VICAIRIE,Appartement,91,5,,22278
15239,25,,RUE,DUGUAY TROUIN,Appartement,26,1,,27229
15240,59,,RUE,PIERRE DE COUBERTIN,Appartement,49,2,,28229
15241,1,B,RUE,GEORGES CLOAREC,Maison,80,3,,28348
15242,84,,RTE,D HURTIERES,Appartement,70,3,,38501
15243,537,,RUE,SIMON LAHU,Appartement,63,3,,39286
15244,7,B,FG,D EPERNAY,Appartement,63,3,,51250
15245,12,,RUE,INKERMANN,Appartement,30,2,,59350
15246,24,,PL,DU GENERAL LECLERC,Appartement,74,2,,60157
15247,15,,RUE,DU CHIEN,Maison,56,3,,63178
15248,11,B,RUE,DU BREUIL,Appartement,27,1,,70550
15249,16,,AV,DE LA GARE,Appartement,25,2,,71342
15250,6,,RUE,DU SERGENT PERRIER,Appartement,28,1,,77186
15251,7,,RUE,DE LA CROIX NEUVE,Appartement,97,4,,77226
15252,1,,RUE,BERTIE ALBRECHT,Appartement,37,2,,77327
15253,4,,RUE,DES GRISARDES,Maison,91,5,377,77431
15254,8061,,,LA COLLINE VALMER,Appartement,34,1,,83048
15255,6,,RUE,DE LA FORET,Maison,104,5,,91405
15256,185,,RTE,DE LONGPONT,Appartement,48,3,,91549
15257,250,,CHS,JULES CESAR,Appartement,95,5,,95203
15258,44,,RUE,DU BOEUF,Appartement,68,3,,95370
15259,36,,RUE,DES APOTRES,Appartement,79,2,,01004
15260,47,,RUE,DU CHANE,Appartement,48,2,,01014
15261,8,,RUE,GEORGES MARIN,Appartement,69,3,,01033
15262,711,,RUE,DES MORAINES,Appartement,41,2,,01103
15263,12,,RUE,DU MURET,Appartement,30,1,,01283
15264,4,,RES,PARC MONTFAULT,Maison,112,5,,03321
15265,5449,,RES,LES AGNEAUX,Appartement,61,2,,05161
15266,3,,AV,DE LA LIBERATION,Appartement,37,2,,06004
15267,9,,RUE,GEORGES CLEMENCEAU,Appartement,23,1,,06004
15268,41,,CHE,TANIT,Appartement,70,3,,06004
15269,10,,AV,DOCTEUR DAUTHEVILLE,Appartement,23,1,,06004
15270,5031,,,VILLAGE,Appartement,49,3,,06016
15271,30,,PAS,DE LA BOURGADE,Appartement,44,1,,06018
15272,89,,AV,CYRILLE BESSET,Appartement,69,3,,06027
15273,2,,RUE,DES MURIERS,Appartement,35,1,,06027
15274,4,,RUE,DE LA PETITE COLLINE,Appartement,39,2,,06085
15275,8,,RUE,CARNOT,Appartement,31,1,,06086
15276,384,,AV,DE FABRON,Appartement,24,1,,06088
15277,39,,RUE,BONAPARTE,Appartement,57,4,,06088
15278,24,,RUE,DELILLE,Appartement,52,2,,06088
15279,17,,RUE,PENCHIENATTI,Appartement,36,2,,06088
15280,93,,PROM,DES ANGLAIS,Appartement,122,3,,06088
15281,93,,PROM,DES ANGLAIS,Appartement,122,3,,06088
15282,96,,AV,CORNICHE FLEURIE,Appartement,65,3,,06088
15283,21,,RUE,MARIE BASHKIRTSEFF,Appartement,28,1,,06088
15284,448,,BD,DU SANTON DE PRE BOUQUET,Maison,46,3,,06118
15285,1,,AV,DE LA LIBERATION,Appartement,62,3,,06121
15286,7,,RUE,ALBERT CAMUS,Appartement,80,3,,06123
15287,5012,,,VILLAGE DE TOUDON,Appartement,58,4,,06141
15288,35,,AV,GEORGES POMPIDOU,Appartement,40,1,,06155
15289,71,,CHE,DE LA GABELLE PROLONG,Appartement,39,2,,06155
15290,15,,RUE,FRANCOIS BLANC,Appartement,33,1,,06155
15291,3,,CHE,DES PRES,Maison,95,4,,07245
15292,9,M,RUE,DE LA COOPERATIVE,Appartement,127,5,,10343
15293,4,,RUE,DU LYS DES SABLES,Appartement,45,2,,11145
15294,136,,RUE,DU DRAKKAR,Maison,43,3,,11170
15295,135,,RUE,EDMOND HALLEY MILLES,Appartement,35,2,,13001
15296,5080,F,CHE,LES GONAGUES,Appartement,74,4,,13002
15297,9020,,VC,LE MAIL,Appartement,67,3,,13119
15298,93,,BD,LONGCHAMP,Appartement,36,1,,13201
15299,6,,RUE,BERNEX,Appartement,60,2,,13201
15300,22,,BD,CAMILLE FLAMMARION,Appartement,65,3,,13201
15301,35,,RUE,FAUCHIER,Appartement,54,3,,13202
15302,9,,RUE,JEAN CRISTOFOL,Appartement,22,1,,13203
15303,19,,IMP,DE ROUX,Appartement,39,2,,13204
15304,4,,RUE,CHARLES DE FOUCAULD,Appartement,80,4,,13204
15305,25,,BD,D ARRAS,Appartement,70,3,,13204
15306,8,,RUE,ALEXIS CARREL,Appartement,59,3,,13204
15307,25,,BD,VELTEN,Appartement,17,2,,13204
15308,7,,RUE,PUJOL,Appartement,56,3,,13204
15309,16,,BD,PARDIGON,Appartement,40,2,,13204
15310,33,,RUE,TROIS FRERES CARASSO,Appartement,72,4,,13204
15311,1,,ALL,GOYA,Appartement,78,5,,13208
15312,122,A,RUE,LIANDIER,Appartement,41,0,,13208
15313,17,,RUE,ST JEAN DU DESERT,Appartement,75,4,,13212
15314,67,,TSSE,DES PLATRIERES,Maison,67,3,,13213
15315,8,,BD,ROMIEU,Appartement,29,1,,13215
15316,8,,RUE,DES VILLAS,Appartement,14,1,,14220
15317,,,IMP,DU PETIT CASINO,Appartement,30,2,,14333
15318,8,,RUE,PETITE COUTURE,Appartement,59,3,,14366
15319,18,,RTE,DE VILLERS,Appartement,6,1,,14701
15320,9031,,AV,DES GABIONS,Appartement,25,2,,14754
15321,49,,RUE,LESSON,Appartement,55,3,,17299
15322,15,,PL,DU CHAMP CLOS,Appartement,42,1,,22050
15323,33,,RUE,NEUVE D ARGENSON,Appartement,107,5,,24037
15324,2,,RUE,DE POUL AR BACHET,Appartement,62,4,,29019
15325,8,,RUE,DE BEAUCAIRE,Appartement,33,1,,30189
15326,12,,RUE,DES PLATANES,Appartement,66,4,,30189
15327,5012,,RUE,DU MOULIN A HUILE,Appartement,64,3,,30249
15328,3,B,AV,GAMBETTA,Appartement,70,4,,33009
15329,8,,RUE,GUSTAVE HAMEAU,Appartement,22,1,,33009
15330,11,,RUE,HAUTEBELLE,Maison,88,4,,33011
15331,1,,ALL,DU PUITS DE MARAN,Appartement,70,3,,33039
15332,14,,CHE,BEL AIR,Appartement,22,1,,33039
15333,22,,RUE,DU MAL LECLERC,Appartement,69,3,,33056
15334,1,,IMP,SOUBIRAN,Appartement,21,1,,33063
15335,25,,AV,MARYSE BASTIE,Appartement,73,4,,33075
15336,1,,AV,NORBERT GERBAUD,Appartement,61,3,,33104
15337,20,,RUE,JEAN JACQUES ROUSSEAU,Maison,69,2,,33243
15338,18,,RUE,DE GUIRAUTON,Appartement,47,2,,33281
15339,13,,AV,VINCENT AURIOL,Appartement,49,2,,33281
15340,16,B,RUE,CALIXTE CAMELLE,Maison,84,4,,33522
15341,8,,RUE,HENRI DE BOURNAZEL,Appartement,35,3,,33544
15342,29,,PROM,DE LA BELLE SCRIBOTE,Appartement,19,1,,34150
15343,13,,AV,VICTOR HUGO,Appartement,73,4,,34301
15344,1220,,BD,DE VERDUN,Maison,87,4,,34301
15345,97,,BD,CAMILLE BLANC,Appartement,37,2,,34301
15346,172,,AV,DE LA PLAGE,Appartement,52,3,,34332
15347,7,,RUE,DU LABECH,Maison,55,3,,34344
15348,28,,RUE,DE DINARD,Appartement,58,2,,35241
15349,14,,RUE,D HOEDIC,Appartement,63,3,,35353
15350,41,B,RUE,DES ALPES,Appartement,73,4,,38150
15351,4,,ALL,DE LA SOIE,Appartement,65,3,,38151
15352,8,,RUE,BARUCH SPINOZA,Appartement,82,4,,38158
15353,5286,,,MONTAGNE DU PLEYNET,Appartement,14,1,,38163
15354,22,,RUE,ALFRED DE MUSSET,Appartement,51,2,,38185
15355,3,,,LE ROUTOIR,Appartement,87,4,,38229
15356,310,,AV,DU PERE TASSE,Appartement,30,1,,38567
15357,2,,,CONDAMINE,Appartement,82,4,,39411
15358,9004,,RUE,MOLIERE,Appartement,82,4,,42005
15359,3,,RUE,PRAIRE,Appartement,120,6,,42218
15360,14,,BD,DE LA PALLE,Appartement,38,1,,42218
15361,13,,RUE,DE L INDUSTRIE,Maison,89,4,,42316
15362,2,,AV,DE LA CONCORDE,Appartement,75,3,,44055
15363,1,,BD,ALBERT EINSTEIN,Appartement,19,1,,44109
15364,200,,ALL,DES 4 VENTS,Appartement,38,2,,45006
15365,1,,RUE,DE LA TOUCHE,Maison,96,4,,45082
15366,1,,RUE,DE LAMBALLE,Appartement,30,2,,45147
15367,1,T,RUE,SAINT MICHEL,Appartement,33,2,,45173
15368,9006,,RUE,DU MAL LANNES,Appartement,68,3,,47001
15369,19,,AV,MASSENET,Appartement,86,3,,47145
15370,12,,PL,DE LA PAIX,Appartement,59,4,,49007
15371,21,,RUE,DES ORMEAUX,Appartement,80,5,,49007
15372,2,,PL,SAINT CLOUD,Appartement,40,2,,50267
15373,97,,RUE,MARTYRS LA RESISTANCE,Appartement,46,1,,51108
15374,54,,RUE,DE LA REPUBLIQUE,Appartement,52,3,,51230
15375,158,,AV,JEAN JAURES,Appartement,84,3,,51454
15376,26,,RUE,AMBROISE DE LORE,Appartement,68,4,,53147
15377,20,,AV,DU DEUXIEME B C P,Appartement,92,3,,54329
15378,14,,RUE,LIEUTENANT H CREPIN,Appartement,96,5,,54395
15379,2,,RUE,DE FRIBOURG,Appartement,80,3,,54547
15380,30,,RUE,DES SARDINIERS,Maison,51,3,,56193
15381,9,,RUE,ALLARD DUGAUQUIER,Appartement,84,5,,59350
15382,193,,RES,FOCH,Appartement,29,1,,59360
15383,2,B,AV,VICTOR HUGO,Appartement,84,4,,59368
15384,11,,AV,LOUISE,Appartement,73,3,,59368
15385,89,,RUE,DE PARIS,Appartement,11,1,,59368
15386,3,,RUE,CHRISTOPHE COLOMB,Appartement,44,2,,59378
15387,27,,RUE,DU MARECHAL LYAUTEY,Appartement,63,3,,59410
15388,309,,RUE,LORTHIOIS,Maison,97,4,,59421
15389,6,,AV,MARIE AMELIE,Appartement,48,3,,60141
15390,25,,RUE,DU GEN MORET,Appartement,48,2,,60178
15391,6,,AV,GEORGES BATAILLE,Appartement,69,3,,60500
15392,5,,BD,DE STRASBOURG,Appartement,33,2,,62041
15393,8,T,BD,DE LA LIBERTE,Appartement,57,3,,62041
15394,30,,RUE,MONSIGNY,Appartement,33,2,,62160
15395,44,,RUE,CARNOT,Appartement,62,3,,62893
15396,8,,RUE,DU FORT DE CROY,Appartement,56,3,,62893
15397,34,,RUE,SAINTE MARGUERITE,Appartement,51,3,,64024
15398,35,,RUE,TOURASSE,Appartement,85,4,,64483
15399,4,,IMP,DU PONT DE GERDE,Appartement,34,3,,65059
15400,3,,RUE,LEVERRE,Appartement,73,3,,65417
15401,9,,QUAI,NOBEL,Appartement,80,4,,66136
15402,6,,RUE,METEZEAU,Appartement,93,4,,66136
15403,30,,RUE,DE TAULIS,Appartement,70,4,,66136
15404,6,C,CHE,DE CALABERT,Appartement,99,4,,69081
15405,3,,PL,CHARLES DE GAULLE,Appartement,81,4,,69260
15406,348,,CHE,DES CEDRES,Maison,240,6,,69265
15407,75,,RUE,RENE,Appartement,78,3,,69266
15408,28,,CRS,DE LA REPUBLIQUE,Appartement,102,4,,69266
15409,35,,RUE,MANSARD,Appartement,42,2,,69266
15410,7,,RTE,ST SYMPHORIEN D OZON,Appartement,70,3,,69290
15411,10,,RUE,BELLECORDIERE,Appartement,100,4,,69382
15412,13,,RUE,DUMENGE,Appartement,75,2,,69384
15413,1,A,RUE,JOSEPHIN SOULARY,Appartement,43,2,,69384
15414,3,,MTE,DU GOURGUILLON,Appartement,38,2,,69385
15415,19,,RUE,DE LA GARENNE,Appartement,42,2,,69385
15416,8,,RUE,DES EMERAUDES,Appartement,96,4,,69386
15417,2,,PL,AMBROISE COURTOIS,Appartement,52,3,,69388
15418,5,,RUE,DE FRANCHE COMTE,Appartement,79,4,,70550
15419,42,,RUE,LAFAYETTE,Appartement,38,1,,70550
15420,7,T,AV,NICEPHORE NIEPCE,Appartement,68,3,,71076
15421,10,,RUE,CHATELAINE,Appartement,99,4,,72180
15422,39,,RUE,DE BELLEVUE,Appartement,60,3,,72181
15423,31,,RUE,GEORGES 1ER,Appartement,31,1,,73008
15424,26,,AV,DE CHAMBERY,Appartement,90,4,,74010
15425,122,,RTE,DES ALLUAZ,Appartement,62,3,,74040
15426,38,,RUE,MONGE,Appartement,45,2,,75105
15427,75,,RUE,MOUFFETARD,Appartement,56,3,,75105
15428,9,,RUE,TOULLIER,Appartement,55,1,,75105
15429,1,,RUE,MADAME,Appartement,115,7,,75106
15430,95,,RUE,DE VAUGIRARD,Appartement,66,2,,75106
15431,41,,RUE,DU CHERCHE MIDI,Appartement,32,2,,75106
15432,22,B,RUE,JEAN NICOT,Appartement,23,1,,75107
15433,59,,BD,DE COURCELLES,Appartement,33,1,,75108
15434,15,,BD,DES BATIGNOLLES,Appartement,95,5,,75108
15435,30,,RUE,DE CONSTANTINOPLE,Appartement,12,1,,75108
15436,35,,RUE,DE DOUAI,Appartement,44,3,,75109
15437,50,,RUE,SAINT GEORGES,Appartement,28,1,,75109
15438,40,,RUE,CONDORCET,Appartement,90,3,,75109
15439,5,,RUE,GUY PATIN,Appartement,52,3,,75110
15440,2,,RUE,DES DEUX GARES,Appartement,110,5,,75110
15441,120,,BD,DE MAGENTA,Appartement,100,5,,75110
15442,25,,RUE,YVES TOUDIC,Appartement,45,2,,75110
15443,149,,AV,PARMENTIER,Appartement,39,3,,75110
15444,58,,RUE,DE LA FOLIE MERICOURT,Appartement,55,3,,75111
15445,6,,RUE,DE LA VACQUERIE,Appartement,61,3,,75111
15446,12,,RUE,DE NICE,Appartement,35,2,,75111
15447,26,,RUE,TITON,Appartement,11,1,,75111
15448,14,B,RUE,DU COLONEL OUDOT,Appartement,33,2,,75112
15449,192,,AV,DAUMESNIL,Appartement,21,2,,75112
15450,11,,RUE,DU MOULIN DES PRES,Appartement,30,2,,75113
15451,57,,RUE,RAYMOND LOSSERAND,Appartement,33,2,,75114
15452,25,,RUE,DE L OUEST,Appartement,97,3,,75114
15453,26,B,RUE,JOUVENET,Appartement,28,1,,75116
15454,75,,RUE,MICHEL ANGE,Appartement,86,3,,75116
15455,67,,BD,SUCHET,Appartement,22,2,,75116
15456,110,,AV,MOZART,Appartement,107,4,,75116
15457,3,,RUE,DES EAUX,Appartement,108,4,,75116
15458,77,,AV,RAYMOND POINCARE,Appartement,15,2,,75116
15459,48,,AV,FOCH,Appartement,20,1,,75116
15460,8,,RUE,DESCOMBES,Appartement,50,2,,75117
15461,51,,RUE,DE PRONY,Appartement,64,3,,75117
15462,13,,BD,PEREIRE,Appartement,115,3,,75117
15463,5,,PAS,LEGENDRE,Appartement,34,1,,75117
15464,4,,RUE,BURQ,Appartement,20,1,,75118
15465,16,,RUE,DAMREMONT,Appartement,44,2,,75118
15466,85,,RUE,DUHESME,Appartement,15,1,,75118
15467,24,,RUE,LEON,Appartement,10,1,,75118
15468,160,,RUE,D AUBERVILLIERS,Appartement,85,4,,75119
15469,37,,RUE,JULIEN LACROIX,Appartement,39,2,,75120
15470,7,,BD,DAVOUT,Appartement,45,2,,75120
15471,51,,RUE,VICTOR HUGO,Appartement,97,4,,76540
15472,15,,AV,JACQUES CHASTELLAIN,Appartement,46,2,,76540
15473,9001,,RES,MIRABEAU TOUR 1,Appartement,54,2,,76575
15474,9001,,,AVE DE GAULLE 27 FOUGERES,Appartement,57,3,,77014
15475,3,,ALL,DES SOUCHES VERTES,Appartement,78,4,,77083
15476,4,,RUE,DU RAVAUDEUR,Maison,76,4,153,77108
15477,34,,RUE,DE VERDUN,Appartement,106,4,,77118
15478,12,,RUE,EUGENE DORLET,Appartement,23,1,,77127
15479,11,,RUE,DE PARIS,Appartement,57,3,,77132
15480,571,,AV,JEAN JAURES,Appartement,44,2,,77152
15481,41,,RUE,DU PDT DESPATYS,Appartement,41,2,,77288
15482,32,,RUE,DE LA CHARBONNIERE,Appartement,27,1,,77307
15483,3,,RUE,BERTIE ALBRECHT,Appartement,45,2,,77327
15484,10,,RUE,CHARLES HILDEVERT,Appartement,50,3,,77344
15485,4,,RUE,DE LA NUIT DU 4 AOUT,Appartement,41,2,,77349
15486,14,,RUE,DE MARNE,Appartement,61,3,,77372
15487,84,,RUE,HONORE DAUMIER,Appartement,53,3,,77389
15488,451,,AV,PIERRE MENDES FRANCE,Appartement,47,2,,77445
15489,1,,COUR,CARMEN AMAYA,Appartement,69,3,,77445
15490,16,,RUE,DE CORBEIL,Appartement,44,2,,77455
15491,15,,RUE,ANDRE DERAIN,Appartement,74,4,,78146
15492,17,,RUE,DES ERABLES,Appartement,101,4,,78158
15493,72,,RUE,DE GLATIGNY,Appartement,77,3,,78158
15494,1,,RUE,DE LA CITE,Appartement,44,2,,78220
15495,1,,RUE,DE LA CITE,Appartement,43,2,,78220
15496,14,,RUE,CESAR FRANCK,Appartement,43,2,,78242
15497,6,,BD,DU CHATEAU,Appartement,18,1,,78297
15498,13,,ALL,ANDRE  LE NOTRE,Appartement,39,1,,78321
15499,179,,RUE,DU PDT ROOSEVELT,Appartement,40,2,,78551
15500,134,,AV,MAURICE BERTEAUX,Appartement,65,3,,78586
15501,30,,,DOMAINE DE CHEVERCHEMONT,Maison,180,7,,78624
15502,22,,RUE,FRANCOIS TRUFFAUT,Maison,95,5,,78643
15503,14,,RUE,MONTBAURON,Appartement,34,2,,78646
15504,13,,RUE,DES DOUVES,Appartement,32,2,,78688
15505,9003,,ALL,ST VINCENT,Appartement,25,2,,83034
15506,9001,,RUE,DU SUVERET,Appartement,63,3,,83061
15507,60,,RUE,DU SOLDAT FERRARI,Appartement,46,2,,83069
15508,9999,,,CANOUBIERS III,Appartement,21,2,,83071
15509,18,,ZAC,DU VAL DU ROCHER,Appartement,92,3,370,83103
15510,9001,,RES,LE MAS DE LA MER,Appartement,36,2,,83112
15511,3,,PL,DE LA TOUR,Appartement,41,3,,83123
15512,35,,RUE,PAUL VERLAINE,Appartement,60,3,,83126
15513,534,,AV,PRESIDENT JOHN KENNEDY,Appartement,84,4,,83129
15514,63,,RUE,JEAN JAURES,Appartement,43,2,,83137
15515,3,,RUE,RAYMOND POINCARE,Appartement,81,4,,85191
15516,9001,,RES,GD VOILIER 2 MERLIN MARINE,Appartement,36,2,,85226
15517,24,,RUE,DU TEMPLE,Appartement,37,2,,87085
15518,12,,RUE,DE CHAMBEAU,Appartement,50,2,,87085
15519,36,,AV,MAZARIN,Appartement,82,4,,91161
15520,201,,RUE,DE LA COULEE VERTE,Appartement,62,3,,91235
15521,11,B,AV,DE LA TERRASSE,Appartement,63,4,,91326
15522,46,,RUE,DE COCHET,Appartement,60,3,,91330
15523,2,,RUE,DE MOSCOU,Appartement,74,4,,91377
