id_codedep_codecommune,dep_code,code_postal,nom_commune,pmun,ptot
02290,02,,Essômes-sur-Marne,2745,2818
02291,02,,Estrées,410,418
02292,02,,Etampes-sur-Marne,1305,1333
02293,02,,Etaves-et-Bocquiaux,553,563
02294,02,,Etouvelles,207,215
02295,02,,Etréaupont,853,860
02296,02,,Etreillers,1197,1218
02297,02,,Etrépilly,121,123
02298,02,,Etreux,1420,1429
02299,02,,Evergnicourt,546,552
02300,02,,Fargniers,,
02301,02,,Faucoucourt,,
02302,02,,Faverolles,321,333
02303,02,,Fayet,680,696
02304,02,02800,La Fère,2838,2973
02305,02,02130,Fère-en-Tardenois,3001,3056
02306,02,,La Ferté-Chevresis,510,519
02307,02,,La Ferté-Milon,2060,2219
02308,02,,Fesmy-le-Sart,476,484
02309,02,,Festieux,671,676
02310,02,,Fieulaine,248,255
02311,02,,Filain,120,122
02312,02,,La Flamengrie,1100,1110
02313,02,,Flavigny-le-Grand-et-Beaurain,444,449
02314,02,,Flavigny-le-Petit,,
02315,02,,Flavy-le-Martel,1669,1703
02316,02,,Fleury,128,133
02317,02,,Fluquières,218,222
02318,02,02670,Folembray,1381,1399
02319,02,,Fonsomme,490,498
02320,02,,Fontaine-lès-Clercs,237,241
02321,02,,Fontaine-lès-Vervins,901,1090
02322,02,,Fontaine-Notre-Dame,386,389
02323,02,,Fontaine-Uterte,134,137
02324,02,,Fontenelle,281,284
02325,02,,Fontenelle-en-Brie,,
02326,02,,Fontenoy,470,478
02327,02,,Foreste,163,164
02328,02,,Fossoy,513,519
02329,02,,Fourdrain,425,434
02330,02,,Francilly-Selency,530,537
02331,02,,Franqueville,110,113
02332,02,,Fresnes-en-Tardenois,265,269
02333,02,,Fresnes-sous-Coucy,164,164
02334,02,,Fresnoy-le-Grand,2958,3028
02335,02,,Fressancourt,183,191
02336,02,,Frières-FaillouÃ«l,983,998
02337,02,,Froidestrées,168,172
02338,02,,Froidmont-Cohartille,252,262
02339,02,,Gandelu,690,699
02340,02,,Gauchy,5235,5309
02341,02,,Gercy,268,269
02342,02,,Gergny,134,136
02343,02,,Germaine,81,81
02344,02,,Gernicourt,,
02345,02,,Gibercourt,41,42
02346,02,,Gizy,664,676
02347,02,,Gland,444,450
02348,02,,Glennes,,
02349,02,,Goudelancourt-lès-Berrieux,56,56
02350,02,,Goudelancourt-lès-Pierrepont,136,138
02351,02,,Goussancourt,113,119
02352,02,,Gouy,560,570
02353,02,,Grandlup-et-Fay,287,297
02354,02,,Grandrieux,80,82
02355,02,,Gricourt,953,979
02356,02,,Grisolles,240,242
02357,02,,Gronard,71,73
02358,02,,Grougis,333,336
02359,02,,Grugies,1301,1321
02360,02,,Villeneuve-sur-Aisne,2751,2790
02361,02,,Guise,4645,4723
02362,02,,Guivry,238,250
02363,02,,Guny,390,393
02364,02,,Guyencourt,258,263
02365,02,,Hamégicourt,,
02366,02,,Hannapes,324,331
02367,02,,Happencourt,130,134
02368,02,,Haramont,574,581
02369,02,,Harcigny,242,244
02370,02,,Hargicourt,610,615
02371,02,,Harly,1578,1613
02372,02,,Hartennes-et-Taux,347,357
02373,02,,Hary,197,202
02374,02,,Lehaucourt,861,870
02375,02,,Hautevesnes,159,162
02376,02,,Hauteville,174,179
02377,02,,Haution,135,143
02378,02,,La Hérie,129,134
02379,02,,Le Hérie-la-Viéville,209,332
02380,02,,Hinacourt,24,25
02381,02,,Hirson,8710,8897
02382,02,,Holnon,1367,1406
02383,02,,Homblières,1452,1498
02384,02,,Houry,56,58
02385,02,,Housset,160,163
02386,02,,Iron,225,227
02387,02,,Itancourt,1015,1050
02388,02,,Iviers,225,231
02389,02,,Jaulgonne,659,675
02390,02,,Jeancourt,264,266
02391,02,,Jeantes,206,206
02392,02,,Joncourt,311,317
02393,02,,Jouaignes,141,146
02394,02,,Jouy,,
02395,02,,Jumencourt,141,147
02396,02,,Jumigny,64,65
02397,02,,Jussy,1252,1272
02398,02,,Juvigny,284,288
02399,02,,Juvincourt-et-Damary,607,612
02400,02,,Laffaux,148,152
02401,02,,Laigny,194,196
02402,02,,Lanchy,37,39
02403,02,,Landifay-et-Bertaignemont,260,267
02404,02,,Landouzy-la-Cour,190,190
02405,02,,Landouzy-la-Ville,535,540
02406,02,,Landricourt,132,137
02407,02,,Laniscourt,199,208
02408,02,02000,Laon,24304,24970
02409,02,,Lappion,268,272
02410,02,02600,Largny-sur-Automne,244,254
02411,02,,Latilly,203,207
02412,02,,Launoy,100,101
02413,02,,Laval-en-Laonnois,244,248
02414,02,,Lavaqueresse,201,206
02415,02,,Laversine,160,164
02416,02,,Lemé,420,430
02417,02,,Lempire,116,116
02418,02,,Lerzy,223,227
02419,02,,Leschelle,269,278
02420,02,,Lesdins,829,840
02421,02,,Lesges,106,107
02422,02,,Lesquielles-Saint-Germain,805,815
02423,02,,Leuilly-sous-Coucy,422,430
02424,02,,Leury,104,104
02425,02,,Leuze,172,175
02426,02,,Levergies,540,550
02427,02,,Lhuys,138,139
02428,02,,Licy-Clignon,74,76
02429,02,,Lierval,122,123
02430,02,,Liesse-Notre-Dame,1281,1400
02431,02,,Liez,383,392
02432,02,,Limé,189,194
02433,02,,Lislet,221,229
02434,02,,Lizy,,
02435,02,,Logny-lès-Aubenton,79,79
02436,02,,Lombray,,
02437,02,,Longchamps,,
02438,02,,Longpont,249,258
02439,02,,Les Septvallons,1177,1197
02440,02,,Lor,138,138
02441,02,,Louâtre,188,191
02442,02,,Loupeigne,90,91
02443,02,,Lucy-le-Bocage,203,209
02444,02,,Lugny,121,121
02445,02,,Luzoir,282,288
02446,02,,Ly-Fontaine,118,119
02447,02,,Maast-et-Violaine,147,152
02448,02,,Mâchecourt,121,125
02449,02,,Macogny,66,69
02450,02,,Macquigny,366,370
02451,02,,Magny-la-Fosse,124,125
02452,02,,Maissemy,236,246
02453,02,,Maizy,404,412
02454,02,,La Malmaison,404,407
02455,02,,Malzy,204,205
02456,02,,Manicamp,299,303
02457,02,,Marchais,404,414
02458,02,,Dhuys et Morin-en-Brie,820,837
02459,02,,Marcy,161,169
02460,02,,Marcy-sous-Marle,201,202
02461,02,,Marest-Dampcourt,383,389
02462,02,,Mareuil-en-Dôle,231,233
02463,02,,Marfontaine,89,91
02464,02,,Margival,365,367
02465,02,,Marigny-en-Orxois,513,520
02466,02,,Marizy-Sainte-Geneviève,133,133
02467,02,,Marizy-Saint-Mard,51,52
02468,02,,Marle,2235,2264
02469,02,,Marly-Gomont,485,498
02470,02,,Martigny,435,447
02471,02,,Martigny-Courpierre,135,137
02472,02,,Mauregny-en-Haye,409,416
02473,02,,Mayot,215,216
02474,02,,Mennessis,392,396
02475,02,,Menneville,,
02476,02,,Mennevret,669,683
02477,02,,Mercin-et-Vaux,964,985
02478,02,,Merlieux-et-Fouquerolles,261,269
02479,02,,Merval,,
02480,02,,Mesbrecourt-Richecourt,312,315
02481,02,,Mesnil-Saint-Laurent,473,489
02482,02,,Meurival,54,55
02483,02,,Mézières-sur-Oise,513,523
02484,02,,Mézy-Moulins,527,530
02485,02,,Missy-aux-Bois,94,98
02486,02,,Missy-lès-Pierrepont,107,108
02487,02,,Missy-sur-Aisne,627,636
02488,02,,Molain,156,158
02489,02,,Molinchart,342,349
02490,02,,Monampteuil,126,129
02491,02,,Monceau-le-Neuf-et-Faucouzy,324,333
02492,02,,Monceau-lès-Leups,454,462
02493,02,,Monceau-le-Waast,224,230
02494,02,,Monceau-sur-Oise,127,129
02495,02,,Mondrepuis,1046,1061
02496,02,,Monnes,100,101
02497,02,,Mons-en-Laonnois,1154,1183
02498,02,,Montaigu,763,776
02499,02,,Montbavin,43,45
02500,02,,Montbrehain,810,829
02501,02,,Montchâlons,93,95
02502,02,,Montcornet,1324,1333
02503,02,,Mont-d'Origny,831,833
02504,02,,Montescourt-Lizerolles,1616,1644
02505,02,,Montfaucon,206,211
02506,02,,Montgobert,195,201
02507,02,,Montgru-Saint-Hilaire,31,32
02508,02,,Monthenault,151,157
02509,02,,Monthiers,156,156
02510,02,,Monthurel,151,153
02511,02,,Montigny-en-Arrouaise,295,299
02512,02,,Montigny-l'Allier,270,275
02513,02,,Montigny-le-Franc,138,140
02514,02,,Montigny-Lengrain,704,719
02515,02,,Montigny-lès-Condé,55,61
02516,02,,Montigny-sous-Marle,67,68
02517,02,,Montigny-sur-Crécy,299,304
02518,02,,Montlevon,303,306
02519,02,,Montloué,186,190
02520,02,,Mont-Notre-Dame,741,748
02521,02,,Montreuil-aux-Lions,1364,1378
02522,02,,Mont-Saint-Jean,74,76
02523,02,,Mont-Saint-Martin,72,73
02524,02,,Mont-Saint-Père,694,709
02525,02,,Morcourt,577,590
02526,02,,Morgny-en-Thiérache,99,102
02527,02,,Morsain,458,467
02528,02,,Mortefontaine,228,233
02529,02,,Mortiers,178,179
02530,02,,Moulins,78,79
02531,02,,Moussy-Verneuil,118,119
02532,02,,Moÿ-de-l'Aisne,986,1004
02533,02,,Muret-et-Crouttes,111,119
02534,02,,Muscourt,48,49
02535,02,,Nampcelles-la-Cour,113,118
02536,02,,Nampteuil-sous-Muret,103,104
02537,02,02880,Nanteuil-la-Fosse,202,203
02538,02,,Nanteuil-Notre-Dame,70,70
02539,02,,Nauroy,702,710
02540,02,,Nesles-la-Montagne,1227,1263
02541,02,,Neufchâtel-sur-Aisne,421,427
02542,02,,Neuflieux,82,84
02543,02,,Neuilly-Saint-Front,2066,2100
02544,02,,Neuve-Maison,616,630
02545,02,,La Neuville-Bosmont,187,189
02546,02,,La Neuville-en-Beine,193,197
02547,02,,La Neuville-Housset,66,67
02548,02,,La Neuville-lès-Dorengt,377,384
02549,02,,Neuville-Saint-Amand,846,871
02550,02,,Neuville-sur-Ailette,115,118
02551,02,,Neuville-sur-Margival,115,115
02552,02,,Neuvillette,187,196
02553,02,,Nizy-le-Comte,244,248
02554,02,,Nogentel,1071,1093
02555,02,,Nogent-l'Artaud,2108,2154
02556,02,,Noircourt,81,82
02557,02,,Noroy-sur-Ourcq,127,127
02558,02,,Le Nouvion-en-Thiérache,2557,2585
02559,02,,Nouvion-et-Catillon,462,466
02560,02,,Nouvion-le-Comte,246,250
02561,02,,Nouvion-le-Vineux,153,157
02562,02,,Nouvron-Vingré,212,214
02563,02,,Noyales,164,167
02564,02,,Noyant-et-Aconin,495,500
02565,02,,Œuilly,291,294
02566,02,,Ognes,1104,1127
02567,02,,Ohis,279,287
02568,02,,Oigny-en-Valois,162,166
02569,02,,Oisy,471,474
02570,02,,Ollezy,177,177
02571,02,,Omissy,717,792
02572,02,,Orainville,502,511
02573,02,,Orgeval,60,61
02574,02,,Origny-en-Thiérache,1432,1460
02575,02,,Origny-Sainte-Benoite,1670,1684
02576,02,,Osly-Courtil,330,338
02577,02,,Ostel,90,91
02578,02,,Oulches-la-Vallée-Foulon,86,87
02579,02,,Oulchy-la-Ville,125,134
02580,02,,Oulchy-le-Château,816,826
02581,02,,Paars,323,324
02582,02,,Paissy,76,78
02583,02,,Pancy-Courtecon,54,56
02584,02,,Papleux,121,127
02585,02,,Parcy-et-Tigny,259,266
02586,02,,Parfondeval,139,145
02587,02,,Parfondru,355,362
02588,02,,Pargnan,68,70
02589,02,,Pargny-Filain,261,261
02590,02,,Pargny-la-Dhuys,169,173
02591,02,,Pargny-les-Bois,135,136
02592,02,,Parpeville,192,196
02593,02,,Pasly,1064,1085
02594,02,,Passy-en-Valois,132,138
02595,02,,Passy-sur-Marne,133,133
02596,02,,Pavant,763,778
02597,02,,Perles,,
02598,02,,Pernant,669,687
02599,02,,Pierremande,255,258
02600,02,,Pierrepont,347,352
02601,02,,Pignicourt,197,199
02602,02,,Pinon,1698,1725
02603,02,,Pisseleux,,
02604,02,,Pithon,84,85
02605,02,,Pleine-Selve,192,197
02606,02,,Le Plessier-Huleu,70,73
02607,02,,Ploisy,78,81
02608,02,,Plomion,473,475
02609,02,,Ployart-et-Vaurseine,20,20
02610,02,,Pommiers,736,747
02611,02,,Pont-Ã -Bucy,,
02612,02,,Pont-Arcy,127,128
02613,02,,Pontavert,605,616
02614,02,,Pontru,265,272
02615,02,,Pontruet,360,365
02616,02,,Pont-Saint-Mard,211,214
02617,02,,Pouilly-sur-Serre,508,512
02618,02,,Prémont,694,706
02619,02,,Prémontré,658,658
02620,02,,Presles-et-Boves,347,356
02621,02,,Presles-et-Thierny,379,394
02622,02,,Priez,54,54
02623,02,,Prisces,97,100
02624,02,,Proisy,275,341
02625,02,,Proix,142,144
02626,02,,Prouvais,334,341
02627,02,,Proviseux-et-Plesnoy,123,126
02628,02,,Puiseux-en-Retz,217,223
02629,02,,Puisieux-et-Clanlieu,311,323
02630,02,,Quessy,,
02631,02,,Quierzy,411,416
02632,02,,Quincy-Basse,57,58
02633,02,,Quincy-sous-le-Mont,60,60
02634,02,,Raillimont,82,86
02635,02,,Ramicourt,146,151
02636,02,,Regny,199,204
02637,02,,Remaucourt,293,303
02638,02,,Remies,237,238
02639,02,,Remigny,346,353
02640,02,,Renansart,157,161
02641,02,,Renneval,111,115
02642,02,,Résigny,173,176
02643,02,,Ressons-le-Long,769,777
02644,02,,Retheuil,346,359
02645,02,,Reuilly-Sauvigny,192,201
02646,02,,Révillon,,
02647,02,,Ribeauville,60,60
02648,02,,Ribemont,1937,1975
02649,02,,Rocourt-Saint-Martin,307,311
02650,02,,Rocquigny,357,363
02651,02,,Rogécourt,106,107
02652,02,,Rogny,104,105
02653,02,,Romeny-sur-Marne,500,513
02654,02,,Romery,82,83
02655,02,,Ronchères,135,135
02656,02,,Roucy,394,404
02657,02,,Rougeries,250,254
02658,02,,Roupy,236,244
02659,02,,Rouvroy,504,517
02660,02,,Rouvroy-sur-Serre,38,40
02661,02,,Royaucourt-et-Chailvet,254,257
02662,02,,Rozet-Saint-Albin,322,331
02663,02,,Rozières-sur-Crise,221,226
02664,02,,Rozoy-Bellevalle,123,126
02665,02,,Grand-Rozoy,300,305
02666,02,,Rozoy-sur-Serre,1002,1019
02667,02,,Saconin-et-Breuil,203,209
02668,02,,Sains-Richaumont,1057,1078
02669,02,,Saint-Agnan,,
02670,02,,Saint-Algis,151,151
02671,02,,Saint-Aubin,287,292
02672,02,,Saint-Bandry,261,265
02673,02,,Saint-Christophe-Ã -Berry,444,451
02674,02,,Saint-Clément,48,48
02675,02,,Sainte-Croix,133,134
02676,02,,Saint-Erme-Outre-et-Ramecourt,1716,1756
02677,02,,Saint-Eugène,240,243
02678,02,,Sainte-Geneviève,68,68
02679,02,,Saint-Gengoulph,150,154
02680,02,02410,Saint-Gobain,2294,2331
02681,02,,Saint-Gobert,279,284
02682,02,,Saint-Mard,114,117
02683,02,,Saint-Martin-Rivière,110,113
02684,02,,Saint-Michel,3314,3371
02685,02,,Saint-Nicolas-aux-Bois,120,121
02686,02,,Saint-Paul-aux-Bois,373,377
02687,02,,Saint-Pierre-Aigle,333,342
02688,02,,Saint-Pierre-lès-Franqueville,48,52
02689,02,,Saint-Pierremont,41,42
02690,02,,Sainte-Preuve,80,81
02691,02,02100,Saint-Quentin,53570,54851
02692,02,,Saint-Quentin-sur-Allan,,
02693,02,,Saint-Rémy-Blanzy,221,224
02694,02,,Saint-Simon,641,651
02695,02,,Saint-Thibaut,81,81
02696,02,,Saint-Thomas,76,79
02697,02,,Samoussy,384,389
02698,02,,Sancy-les-Cheminots,101,103
02699,02,,Saponay,280,283
02700,02,,Le Sart,,
02701,02,,Saulchery,708,716
02702,02,,Savy,602,624
02703,02,,Seboncourt,1083,1096
02704,02,,Selens,247,251
02705,02,,La Selve,210,216
02706,02,,Septmonts,566,577
02707,02,,Septvaux,181,181
02708,02,,Sequehart,215,223
02709,02,,Serain,407,415
02710,02,,Seraucourt-le-Grand,742,760
02711,02,,Serches,293,300
02712,02,,Sergy,142,145
02713,02,,Seringes-et-Nesles,270,274
02714,02,,Sermoise,358,360
02715,02,,Serval,45,48
02716,02,,Servais,290,295
02717,02,,Séry-lès-Mézières,590,603
02718,02,,Silly-la-Poterie,121,124
02719,02,,Sinceny,2028,2069
02720,02,,Sissonne,2034,2108
02721,02,,Sissy,476,478
02722,02,02200,Soissons,28712,29363
02723,02,,Soize,98,99
02724,02,,Sommelans,61,62
02725,02,,Sommeron,139,145
02726,02,,Sommette-Eaucourt,181,184
02727,02,,Sons-et-Ronchères,221,224
02728,02,,Sorbais,264,268
02729,02,,Soucy,81,82
02730,02,,Soupir,267,273
02731,02,,Le Sourd,171,173
02732,02,,Surfontaine,104,104
02733,02,,Suzy,,
02734,02,,Taillefontaine,274,280
02735,02,,Tannières,17,17
02736,02,,Tartiers,167,172
02737,02,,Tavaux-et-Pontséricourt,552,564
02738,02,02700,Tergnier,13588,13788
02739,02,,Terny-Sorny,335,342
02740,02,,Thenailles,221,227
02741,02,,Thenelles,539,544
02742,02,,Thiernu,114,114
02743,02,,Le Thuel,158,159
02744,02,,Torcy-en-Valois,72,74
02745,02,,Toulis-et-Attencourt,121,122
02746,02,,Travecy,658,666
02747,02,,Trefcon,83,83
02748,02,,Trélou-sur-Marne,939,963
02749,02,,TroÃ«snes,219,226
02750,02,,Trosly-Loire,583,591
02751,02,,Trucy,144,146
02752,02,,Tugny-et-Pont,281,286
02753,02,,Tupigny,328,332
02754,02,,Ugny-le-Gay,185,188
02755,02,02000,Urcel,589,599
02756,02,,Urvillers,684,696
02757,02,,Vadencourt,529,537
02758,02,02370,Vailly-sur-Aisne,2012,2049
02759,02,,La Vallée-au-Blé,370,373
02760,02,,La Vallée-Mulâtre,142,145
02761,02,,Variscourt,211,215
02762,02,,Vassens,139,144
02763,02,,Vasseny,219,223
02764,02,,Vassogne,88,91
02765,02,,Vaucelles-et-Beffecourt,246,256
02766,02,,Vaudesson,235,241
02767,02,,Vauxrezis,322,325
02768,02,,Vauxaillon,542,548
02769,02,,Vaux-Andigny,898,912
02770,02,,Vauxbuin,788,808
02771,02,,Vauxcéré,,
02772,02,,Vaux-en-Vermandois,160,161
02773,02,,Vauxtin,39,39
02774,02,,Vendelles,118,119
02775,02,,Vendeuil,936,953
02776,02,,Vendhuile,558,570
02777,02,,Vendières,142,149
02778,02,,Vendresse-Beaulne,97,98
02779,02,,Vénérolles,219,222
02780,02,,Venizel,1378,1395
02781,02,,Verdilly,453,469
02782,02,,Le Verguier,220,222
02783,02,,Grand-Verly,138,138
02784,02,,Petit-Verly,138,138
02785,02,,Vermand,1100,1130
02786,02,,Verneuil-sous-Coucy,127,129
02787,02,,Verneuil-sur-Serre,258,260
02788,02,,Versigny,460,467
02789,02,,Vervins,2587,2683
02790,02,,Vesles-et-Caumont,238,241
02791,02,,Veslud,259,265
02792,02,,Veuilly-la-Poterie,157,164
02793,02,,Vézaponin,119,120
02794,02,,Vézilly,188,192
02795,02,02290,Vic-sur-Aisne,1618,1636
02796,02,,Vichel-Nanteuil,83,83
02797,02,,Viel-Arcy,172,173
02798,02,,Viels-Maisons,1221,1240
02799,02,,Vierzy,407,416
02800,02,,Viffort,313,318
02801,02,,Vigneux-Hocquet,272,275
02802,02,,La Ville-aux-Bois-lès-Dizy,209,209
02803,02,,La Ville-aux-Bois-lès-Pontavert,146,151
02804,02,,Villemontoire,186,189
02805,02,,Villeneuve-Saint-Germain,2549,2593
02806,02,,Villeneuve-sur-Fère,294,299
02807,02,,Villequier-Aumont,656,680
02808,02,,Villeret,289,294
02809,02,,Villers-Agron-Aiguizy,69,72
02810,02,02600,Villers-Cotterêts,10424,10841
02811,02,,Villers-en-Prayères,,
02812,02,,Villers-Hélon,207,213
02813,02,,Villers-le-Sec,252,260
02814,02,,Villers-lès-Guise,162,162
02815,02,,Villers-Saint-Christophe,430,447
02816,02,,Villers-sur-Fère,531,537
02817,02,,Ville-Savoye,82,83
02818,02,,Villiers-Saint-Denis,1166,1177
02819,02,,Vincy-Reuil-et-Magny,116,117
02820,02,,Viry-Noureuil,1688,1731
02821,02,,Vivaise,680,701
02822,02,,Vivières,391,403
02823,02,,Voharies,74,74
02824,02,,Vorges,375,383
02825,02,,VouÃ«l,,
02826,02,,Voulpaix,356,363
02827,02,,Voyenne,312,317
02828,02,,Vregny,94,94
02829,02,,Vuillery,42,43
02830,02,,Wassigny,955,971
02831,02,,Watigny,379,385
02832,02,,Wiège-Faty,189,194
02833,02,,Wimy,508,515
02834,02,,Wissignicourt,169,175
03001,03,,Abrest,2904,2964
03002,03,,Agonges,309,321
03003,03,,Ainay-le-Château,987,1014
03004,03,,Andelaroche,253,260
03005,03,,Archignat,338,341
03006,03,,Arfeuilles,633,650
03007,03,,Arpheuilles-Saint-Priest,357,364
03008,03,,Arronnes,372,386
03009,03,,Aubigny,135,171
03010,03,,Audes,424,437
03011,03,,AurouÃ«r,421,430
03012,03,,Autry-Issards,323,328
03013,03,,Avermes,3953,4049
03014,03,,Avrilly,136,139
03015,03,,Bagneux,328,339
03016,03,,Barberier,143,145
03017,03,,Barrais-Bussolles,189,195
03018,03,,Bayet,685,699
03019,03,,Beaulon,1640,1664
03020,03,,Beaune-d'Allier,294,301
03021,03,,Bègues,224,226
03022,03,,Bellenaves,997,1014
03023,03,,Bellerive-sur-Allier,8741,8972
03024,03,,Bert,237,243
03025,03,,Bessay-sur-Allier,1328,1359
03026,03,,Besson,761,779
03027,03,,Bézenet,928,952
03028,03,,Billezois,364,371
03029,03,,Billy,783,795
03030,03,,Biozat,856,871
03031,03,,Bizeneuille,291,300
03032,03,,Blomard,244,246
03033,03,,Bost,181,185
03034,03,,Boucé,496,508
03035,03,,Le Bouchaud,212,216
03036,03,,Bourbon-l'Archambault,2572,2644
03037,03,,Braize,259,261
03038,03,,Bransat,521,529
03039,03,,Bresnay,384,391
03040,03,,Bressolles,1126,1164
03041,03,,Le Brethon,319,331
03042,03,,Le Breuil,530,547
03043,03,,Broût-Vernet,1189,1264
03044,03,,Brugheas,1516,1552
03045,03,,Busset,849,867
03046,03,,Buxières-les-Mines,1026,1049
03047,03,,La Celle,407,416
03048,03,,Cérilly,1305,1329
03049,03,,Cesset,428,438
03050,03,,La Chabanne,179,189
03051,03,,Chambérat,301,307
03052,03,,Chamblet,1093,1122
03053,03,,Chantelle,1102,1127
03054,03,,Chapeau,237,243
03055,03,,La Chapelaude,966,983
03056,03,,La Chapelle,382,389
03057,03,,La Chapelle-aux-Chasses,201,207
03058,03,,Chappes,238,244
03059,03,,Chareil-Cintrat,359,366
03060,03,,Charmeil,1030,1047
03061,03,,Charmes,394,400
03062,03,,Charroux,351,368
03063,03,,Chassenard,1028,1048
03064,03,,Château-sur-Allier,180,181
03065,03,,Châtel-de-Neuvre,544,553
03066,03,,Châtel-Montagne,324,329
03067,03,,Châtelperron,138,142
03068,03,,Châtelus,104,105
03069,03,,Châtillon,312,318
03070,03,,Chavenon,133,134
03071,03,,Chavroches,248,251
03072,03,,Chazemais,492,504
03073,03,,Chemilly,638,649
03074,03,,Chevagnes,656,671
03075,03,,Chezelle,168,170
03076,03,,Chézy,227,234
03077,03,,Chirat-l'Eglise,128,131
03078,03,,Chouvigny,231,239
03079,03,,Cindré,303,311
03080,03,,Cognat-Lyonne,691,702
03081,03,,Colombier,327,339
03082,03,,Commentry,6132,6321
03083,03,,Contigny,580,593
03084,03,,Cosne-d'Allier,2034,2065
03085,03,,Coulandon,646,701
03086,03,,Coulanges,321,329
03087,03,,Couleuvre,597,604
03088,03,,Courçais,320,322
03089,03,,Coutansouze,152,153
03090,03,,Couzon,305,313
03091,03,,Créchy,438,447
03092,03,,Cressanges,628,641
03093,03,,Creuzier-le-Neuf,1185,1212
03094,03,,Creuzier-le-Vieux,3297,3399
03095,03,03300,Cusset,12474,12955
03096,03,,Deneuille-lès-Chantelle,86,87
03097,03,,Deneuille-les-Mines,360,369
03098,03,,Désertines,4459,4546
03099,03,,Deux-Chaises,391,402
03100,03,,Diou,1381,1416
03101,03,,Domérat,8729,8895
03102,03,,Dompierre-sur-Besbre,3032,3091
03103,03,,Le Donjon,1065,1090
03104,03,,Doyet,1169,1201
03105,03,,Droiturier,357,364
03106,03,,Durdat-Larequille,1316,1421
03107,03,,Ebreuil,1270,1297
03108,03,,Echassières,376,382
03109,03,,Escurolles,781,813
03110,03,,Espinasse-Vozelle,968,994
03111,03,,Estivareilles,1112,1136
03112,03,,Etroussat,668,677
03113,03,,Ferrières-sur-Sichon,536,552
03114,03,,La Ferté-Hauterive,279,286
03115,03,,Fleuriel,341,348
03116,03,,Fourilles,191,196
03117,03,,Franchesse,475,487
03118,03,,Gannat,5830,6027
03119,03,,Gannay-sur-Loire,413,417
03120,03,,Garnat-sur-Engièvre,710,722
03121,03,,Gennetines,647,664
03122,03,,Gipcy,236,242
03123,03,,Givarlais,,
03124,03,,Gouise,219,222
03125,03,,La Guillermie,124,126
03126,03,,Hauterive,1167,1180
03127,03,,Hérisson,620,630
03128,03,,Huriel,2645,2702
03129,03,,Hyds,312,325
03130,03,,Isle-et-Bardais,279,285
03131,03,,Isserpent,550,563
03132,03,,Jaligny-sur-Besbre,559,574
03133,03,,Jenzat,519,529
03134,03,,Laféline,193,196
03135,03,,Lalizolle,407,416
03136,03,,Lamaids,235,240
03137,03,,Langy,271,277
03138,03,,Lapalisse,3144,3217
03139,03,,Laprugne,313,324
03140,03,,Lavault-Sainte-Anne,1154,1187
03141,03,,Lavoine,149,151
03142,03,,Lenax,242,247
03143,03,,Lételon,92,95
03144,03,,Liernolles,211,219
03145,03,,Lignerolles,736,749
03146,03,,Limoise,154,189
03147,03,,Loddes,167,169
03148,03,,Loriges,349,355
03149,03,,Louchy-Montfand,441,457
03150,03,,Louroux-Bourbonnais,203,210
03151,03,,Louroux-de-Beaune,159,162
03152,03,,Louroux-de-Bouble,231,238
03153,03,,Louroux-Hodement,,
03154,03,,Luneau,276,280
03155,03,,Lurcy-Lévis,1881,1923
03156,03,,Lusigny,1688,1742
03157,03,,Magnet,1020,1043
03158,03,,Haut-Bocage,871,890
03159,03,,Malicorne,780,795
03160,03,,Marcenat,410,414
03161,03,,Marcillat-en-Combraille,900,929
03162,03,,Marigny,202,208
03163,03,,Mariol,751,773
03164,03,,Le Mayet-d'Ecole,273,275
03165,03,,Le Mayet-de-Montagne,1384,1470
03166,03,,Mazerier,306,311
03167,03,,Mazirat,286,290
03168,03,,Meaulne-Vitray,906,921
03169,03,,Meillard,331,337
03170,03,,Meillers,129,135
03171,03,,Mercy,249,255
03172,03,,Mesples,122,124
03173,03,,Molinet,1142,1175
03174,03,,Molles,914,939
03175,03,,Monestier,278,290
03176,03,,Monétay-sur-Allier,541,551
03177,03,,Monétay-sur-Loire,253,256
03178,03,,MontaiguÃ«t-en-Forez,298,304
03179,03,,Montaigu-le-Blin,297,307
