id_vente,id_bien,date_mutation,nature_mutation,valeur_fonciere
697,697,2020-01-08,Vente,108000.0
698,698,2020-01-08,Vente,500000.0
699,699,2020-01-08,Vente,248910.0
700,700,2020-01-08,Vente,85800.0
701,701,2020-01-08,Vente,130000.0
702,702,2020-01-08,Vente,163400.0
703,703,2020-01-08,Vente,257500.0
704,704,2020-01-08,Vente,133200.0
705,705,2020-01-08,Vente,139000.0
706,706,2020-01-08,Vente,243000.0
707,707,2020-01-08,Vente,218000.0
708,708,2020-01-08,Vente,149400.0
709,709,2020-01-08,Vente,147800.0
710,710,2020-01-08,Vente,133900.0
711,711,2020-01-08,Vente,160000.0
712,712,2020-01-08,Vente,79000.0
713,713,2020-01-08,Vente,278400.0
714,714,2020-01-08,Vente,273600.0
715,715,2020-01-08,Vente,120930.0
716,716,2020-01-08,Vente,100000.0
717,717,2020-01-08,Vente,106500.0
718,718,2020-01-08,Vente,149000.0
719,719,2020-01-08,Vente,165200.0
720,720,2020-01-08,Vente,58000.0
721,721,2020-01-08,Vente,145000.0
722,722,2020-01-08,Vente,54500.0
723,723,2020-01-08,Vente,283000.0
724,724,2020-01-08,Vente,237000.0
725,725,2020-01-08,Vente,153190.0
726,726,2020-01-08,Vente,65210.0
727,727,2020-01-08,Vente,185000.0
728,728,2020-01-08,Vente,45082.0
729,729,2020-01-08,Vente,92000.0
730,730,2020-01-08,Vente,141000.0
731,731,2020-01-08,Vente,43000.0
732,732,2020-01-08,Vente,138400.0
733,733,2020-01-08,Vente,78000.0
734,734,2020-01-08,Vente,141650.0
735,735,2020-01-08,Vente,61750.0
736,736,2020-01-08,Vente,92800.0
737,737,2020-01-08,Vente,106500.0
738,738,2020-01-08,Vente,93500.0
739,739,2020-01-08,Vente,142000.0
740,740,2020-01-08,Vente,36900.0
741,741,2020-01-08,Vente,145000.0
742,742,2020-01-08,Vente,45000.0
743,743,2020-01-08,Vente,157000.0
744,744,2020-01-08,Vente,243010.0
745,745,2020-01-08,Vente,155490.0
746,746,2020-01-08,Vente,235294.0
747,747,2020-01-08,Vente,740000.0
748,748,2020-01-08,Vente,254000.0
749,749,2020-01-08,Vente,119000.0
750,750,2020-01-08,Vente,26500.0
751,751,2020-01-08,Vente,17000.0
752,752,2020-01-08,Vente,221775.0
753,753,2020-01-08,Vente,105000.0
754,754,2020-01-08,Vente,236538.0
755,755,2020-01-08,Vente,572500.0
756,756,2020-01-08,Vente,370000.0
757,757,2020-01-08,Vente,648600.0
758,758,2020-01-08,Vente,879000.0
759,759,2020-01-08,Vente,432000.0
760,760,2020-01-08,Vente,1195000.0
761,761,2020-01-08,Vente,2184420.0
762,762,2020-01-08,Vente,1493825.0
763,763,2020-01-08,Vente,871900.0
764,764,2020-01-08,Vente,215000.0
765,765,2020-01-08,Vente,744000.0
766,766,2020-01-08,Vente,384000.0
767,767,2020-01-08,Vente,845575.0
768,768,2020-01-08,Vente,599100.0
769,769,2020-01-08,Vente,327500.0
770,770,2020-01-08,Vente,1140000.0
771,771,2020-01-08,Vente,545000.0
772,772,2020-01-08,Vente,383000.0
773,773,2020-01-08,Vente,267000.0
774,774,2020-01-08,Vente,478000.0
775,775,2020-01-08,Vente,585000.0
776,776,2020-01-08,Vente,721900.0
777,777,2020-01-08,Vente,1091250.0
778,778,2020-01-08,Vente,663688.0
779,779,2020-01-08,Vente,317320.0
780,780,2020-01-08,Vente,516000.0
781,781,2020-01-08,Vente,900800.0
782,782,2020-01-08,Vente,93000.0
783,783,2020-01-08,Vente,269000.0
784,784,2020-01-08,Vente,325500.0
785,785,2020-01-08,Vente,50000.0
786,786,2020-01-08,Vente,438750.0
787,787,2020-01-08,Vente,91000.0
788,788,2020-01-08,Vente,420000.0
789,789,2020-01-08,Vente,188596.0
790,790,2020-01-08,Vente,165000.0
791,791,2020-01-08,Vente,128000.0
792,792,2020-01-08,Vente,187000.0
793,793,2020-01-08,Vente,132000.0
794,794,2020-01-08,Vente,493600.0
795,795,2020-01-08,Vente,470000.0
796,796,2020-01-08,Vente,158000.0
797,797,2020-01-08,Vente,139650.0
798,798,2020-01-08,Vente,254000.0
799,799,2020-01-08,Vente,292500.0
800,800,2020-01-08,Vente,97000.0
801,801,2020-01-08,Vente,257500.0
802,802,2020-01-08,Vente,198000.0
803,803,2020-01-08,Vente,201000.0
804,804,2020-01-08,Vente,101885.0
805,805,2020-01-08,Vente,275000.0
806,806,2020-01-08,Vente,453000.0
807,807,2020-01-08,Vente,113000.0
808,808,2020-01-08,Vente,67000.0
809,809,2020-01-08,Vente,53500.0
810,810,2020-01-08,Vente,61000.0
811,811,2020-01-08,Vente,150000.0
812,812,2020-01-08,Vente,76000.0
813,813,2020-01-08,Vente,93840.0
814,814,2020-01-08,Vente,123400.0
815,815,2020-01-08,Vente,109990.0
816,816,2020-01-08,Vente,212000.0
817,817,2020-01-08,Vente,146835.0
818,818,2020-01-08,Vente,294000.0
819,819,2020-01-08,Vente,82500.0
820,820,2020-01-08,Vente,197200.0
821,821,2020-01-08,Vente,247000.0
822,822,2020-01-08,Vente,497000.0
823,823,2020-01-08,Vente,414800.0
824,824,2020-01-08,Vente,930000.0
825,825,2020-01-08,Vente,100000.0
826,826,2020-01-08,Vente,200000.0
827,827,2020-01-08,Vente,190000.0
828,828,2020-01-08,Vente,313000.0
829,829,2020-01-08,Vente,216890.0
830,830,2020-01-08,Vente,182000.0
831,831,2020-01-08,Vente,208000.0
832,832,2020-01-08,Vente,352150.0
833,833,2020-01-08,Vente,372000.0
834,834,2020-01-08,Vente,490000.0
835,835,2020-01-08,Vente,627110.0
836,836,2020-01-08,Vente,1042127.0
837,837,2020-01-08,Vente,262500.0
838,838,2020-01-08,Vente,475260.0
839,839,2020-01-08,Vente,115500.0
840,840,2020-01-08,Vente,155000.0
841,841,2020-01-08,Vente,212525.0
842,842,2020-01-08,Vente,443300.0
843,843,2020-01-08,Vente,245000.0
844,844,2020-01-08,Vente,247000.0
845,845,2020-01-08,Vente,253250.0
846,846,2020-01-08,Vente,426250.0
847,847,2020-01-08,Vente,155000.0
848,848,2020-01-08,Vente,141000.0
849,849,2020-01-08,Vente,196000.0
850,850,2020-01-08,Vente,114000.0
851,851,2020-01-08,Vente,181900.0
852,852,2020-01-08,Vente,207000.0
853,853,2020-01-08,Vente,80000.0
854,854,2020-01-08,Vente,842000.0
855,855,2020-01-08,Vente,361000.0
856,856,2020-01-08,Vente,543000.0
857,857,2020-01-08,Vente,930000.0
858,858,2020-01-08,Vente,173000.0
859,859,2020-01-08,Vente,387000.0
860,860,2020-01-08,Vente,360976.0
861,861,2020-01-08,Vente,247400.0
862,862,2020-01-08,Vente,396450.0
863,863,2020-01-08,Vente,310000.0
864,864,2020-01-08,Vente,45480.0
865,865,2020-01-08,Vente,134000.0
866,866,2020-01-08,Vente,264800.0
867,867,2020-01-08,Vente,387200.0
868,868,2020-01-08,Vente,229000.0
869,869,2020-01-08,Vente,355000.0
870,870,2020-01-08,Vente,247000.0
871,871,2020-01-08,Vente,122900.0
872,872,2020-01-09,Vente,212000.0
873,873,2020-01-09,Vente,309000.0
874,874,2020-01-09,Vente,200750.0
875,875,2020-01-09,Vente,474801.0
876,876,2020-01-09,Vente,174000.0
877,877,2020-01-09,Vente,125110.0
878,878,2020-01-09,Vente,119175.0
879,879,2020-01-09,Vente,121300.0
880,880,2020-01-09,Vente,314600.0
881,881,2020-01-09,Vente,179000.0
882,882,2020-01-09,Vente,97800.0
883,883,2020-01-09,Vente,54500.0
884,884,2020-01-09,Vente,128850.0
885,885,2020-01-09,Vente,106000.0
886,886,2020-01-09,Vente,157500.0
887,887,2020-01-09,Vente,77020.0
888,888,2020-01-09,Vente,180000.0
889,889,2020-01-09,Vente,100000.0
890,890,2020-01-09,Vente,125000.0
891,891,2020-01-09,Vente,175000.0
892,892,2020-01-09,Vente,146400.0
893,893,2020-01-09,Vente,118000.0
894,894,2020-01-09,Vente,143000.0
895,895,2020-01-09,Vente,67000.0
896,896,2020-01-09,Vente,90500.0
897,897,2020-01-09,Vente,101250.0
898,898,2020-01-09,Vente,252750.0
899,899,2020-01-09,Vente,127000.0
900,900,2020-01-09,Vente,178000.0
901,901,2020-01-09,Vente,388000.0
902,902,2020-01-09,Vente,120000.0
903,903,2020-01-09,Vente,103000.0
904,904,2020-01-09,Vente,91000.0
905,905,2020-01-09,Vente,138370.0
906,906,2020-01-09,Vente,881000.0
907,907,2020-01-09,Vente,51500.0
908,908,2020-01-09,Vente,175400.0
909,909,2020-01-09,Vente,213390.0
910,910,2020-01-09,Vente,118000.0
911,911,2020-01-09,Vente,222490.0
912,912,2020-01-09,Vente,188000.0
913,913,2020-01-09,Vente,96300.0
914,914,2020-01-09,Vente,142950.0
915,915,2020-01-09,Vente,272825.0
916,916,2020-01-09,Vente,138100.0
917,917,2020-01-09,Vente,102500.0
918,918,2020-01-09,Vente,158500.0
919,919,2020-01-09,Vente,83980.0
920,920,2020-01-09,Vente,348000.0
921,921,2020-01-09,Vente,351000.0
922,922,2020-01-09,Vente,207600.0
923,923,2020-01-09,Vente,196000.0
924,924,2020-01-09,Vente,259600.0
925,925,2020-01-09,Vente,206400.0
926,926,2020-01-09,Vente,306200.0
927,927,2020-01-09,Vente,755000.0
928,928,2020-01-09,Vente,328000.0
929,929,2020-01-09,Vente,70500.0
930,930,2020-01-09,Vente,75000.0
931,931,2020-01-09,Vente,87450.0
932,932,2020-01-09,Vente,175200.0
933,933,2020-01-09,Vente,97500.0
934,934,2020-01-09,Vente,166900.0
935,935,2020-01-09,Vente,188035.0
936,936,2020-01-09,Vente,121000.0
937,937,2020-01-09,Vente,156500.0
938,938,2020-01-09,Vente,362000.0
939,939,2020-01-09,Vente,149150.0
940,940,2020-01-09,Vente,212700.0
941,941,2020-01-09,Vente,330500.0
942,942,2020-01-09,Vente,167000.0
943,943,2020-01-09,Vente,41000.0
944,944,2020-01-09,Vente,115125.0
945,945,2020-01-09,Vente,95760.0
946,946,2020-01-09,Vente,83640.0
947,947,2020-01-09,Vente,60000.0
948,948,2020-01-09,Vente,144300.0
949,949,2020-01-09,Vente,80200.0
950,950,2020-01-09,Vente,106000.0
951,951,2020-01-09,Vente,135000.0
952,952,2020-01-09,Vente,199688.0
953,953,2020-01-09,Vente,696290.0
954,954,2020-01-09,Vente,151597.5
955,955,2020-01-09,Vente,86511.0
956,956,2020-01-09,Vente,279050.0
957,957,2020-01-09,Vente,232300.0
958,958,2020-01-09,Vente,125120.0
959,959,2020-01-09,Vente,191115.0
960,960,2020-01-09,Vente,26000.0
961,961,2020-01-09,Vente,59000.0
962,962,2020-01-09,Vente,107000.0
963,963,2020-01-09,Vente,370000.0
964,964,2020-01-09,Vente,65500.0
965,965,2020-01-09,Vente,46000.0
966,966,2020-01-09,Vente,306500.0
967,967,2020-01-09,Vente,749760.0
968,968,2020-01-09,Vente,175000.0
969,969,2020-01-09,Vente,250000.0
970,970,2020-01-09,Vente,72000.0
971,971,2020-01-09,Vente,127000.0
972,972,2020-01-09,Vente,95000.0
973,973,2020-01-09,Vente,132000.0
974,974,2020-01-09,Vente,30500.0
975,975,2020-01-09,Vente,340055.0
976,976,2020-01-09,Vente,453250.0
977,977,2020-01-09,Vente,257800.0
978,978,2020-01-09,Vente,227600.0
979,979,2020-01-09,Vente,257200.0
980,980,2020-01-09,Vente,163000.0
981,981,2020-01-09,Vente,121850.0
982,982,2020-01-09,Vente,124650.0
983,983,2020-01-09,Vente,115000.0
984,984,2020-01-09,Vente,132400.0
985,985,2020-01-09,Vente,78000.0
986,986,2020-01-09,Vente,49000.0
987,987,2020-01-09,Vente,741500.0
988,988,2020-01-09,Vente,380000.0
989,989,2020-01-09,Vente,1011500.0
990,990,2020-01-09,Vente,261500.0
991,991,2020-01-09,Vente,485625.0
992,992,2020-01-09,Vente,648400.0
993,993,2020-01-09,Vente,887000.0
994,994,2020-01-09,Vente,920000.0
995,995,2020-01-09,Vente,505000.0
996,996,2020-01-09,Vente,252500.0
997,997,2020-01-09,Vente,712400.0
998,998,2020-01-09,Vente,370000.0
999,999,2020-01-09,Vente,401480.0
1000,1000,2020-01-09,Vente,385950.0
1001,1001,2020-01-09,Vente,256000.0
1002,1002,2020-01-09,Vente,1702800.0
1003,1003,2020-01-09,Vente,975000.0
1004,1004,2020-01-09,Vente,758050.0
1005,1005,2020-01-09,Vente,1042470.0
1006,1006,2020-01-09,Vente,292300.0
1007,1007,2020-01-09,Vente,175800.0
1008,1008,2020-01-09,Vente,281430.0
1009,1009,2020-01-09,Vente,450700.0
1010,1010,2020-01-09,Vente,752400.0
1011,1011,2020-01-09,Vente,168500.0
1012,1012,2020-01-09,Vente,773550.0
1013,1013,2020-01-09,Vente,370500.0
1014,1014,2020-01-09,Vente,812000.0
1015,1015,2020-01-09,Vente,96000.0
1016,1016,2020-01-09,Vente,140400.0
1017,1017,2020-01-09,Vente,162800.0
1018,1018,2020-01-09,Vente,384521.0
1019,1019,2020-01-09,Vente,75000.0
1020,1020,2020-01-09,Vente,94000.0
1021,1021,2020-01-09,Vente,48374.0
1022,1022,2020-01-09,Vente,120000.0
1023,1023,2020-01-09,Vente,285000.0
1024,1024,2020-01-09,Vente,208900.0
1025,1025,2020-01-09,Vente,75000.0
1026,1026,2020-01-09,Vente,104000.0
1027,1027,2020-01-09,Vente,135000.0
1028,1028,2020-01-09,Vente,189500.0
1029,1029,2020-01-09,Vente,107000.0
1030,1030,2020-01-09,Vente,215000.0
1031,1031,2020-01-09,Vente,91000.0
1032,1032,2020-01-09,Vente,158906.0
1033,1033,2020-01-09,Vente,357500.0
1034,1034,2020-01-09,Vente,222000.0
1035,1035,2020-01-09,Vente,79000.0
1036,1036,2020-01-09,Vente,434000.0
1037,1037,2020-01-09,Vente,250000.0
1038,1038,2020-01-09,Vente,291000.0
1039,1039,2020-01-09,Vente,80000.0
1040,1040,2020-01-09,Vente,358800.0
1041,1041,2020-01-09,Vente,240000.0
1042,1042,2020-01-09,Vente,290000.0
1043,1043,2020-01-09,Vente,83600.0
1044,1044,2020-01-09,Vente,136950.0
1045,1045,2020-01-09,Vente,200000.0
1046,1046,2020-01-09,Vente,160000.0
1047,1047,2020-01-09,Vente,81320.0
1048,1048,2020-01-09,Vente,81000.0
1049,1049,2020-01-09,Vente,490530.0
1050,1050,2020-01-09,Vente,364100.0
1051,1051,2020-01-09,Vente,138000.0
1052,1052,2020-01-09,Vente,116000.0
1053,1053,2020-01-09,Vente,136000.0
1054,1054,2020-01-09,Vente,149000.0
1055,1055,2020-01-09,Vente,127000.0
1056,1056,2020-01-09,Vente,181000.0
1057,1057,2020-01-09,Vente,50400.0
1058,1058,2020-01-09,Vente,122000.0
1059,1059,2020-01-09,Vente,165000.0
1060,1060,2020-01-09,Vente,126000.0
1061,1061,2020-01-09,Vente,130220.0
1062,1062,2020-01-09,Vente,90000.0
1063,1063,2020-01-09,Vente,182000.0
1064,1064,2020-01-09,Vente,160000.0
1065,1065,2020-01-09,Vente,890000.0
1066,1066,2020-01-09,Vente,441000.0
1067,1067,2020-01-09,Vente,498000.0
1068,1068,2020-01-09,Vente,210000.0
1069,1069,2020-01-09,Vente,360600.0
1070,1070,2020-01-09,Vente,625722.0
1071,1071,2020-01-09,Vente,156300.0
1072,1072,2020-01-09,Vente,348900.0
1073,1073,2020-01-09,Vente,295050.0
1074,1074,2020-01-09,Vente,272215.0
1075,1075,2020-01-09,Vente,255000.0
1076,1076,2020-01-09,Vente,280000.0
1077,1077,2020-01-09,Vente,142000.0
1078,1078,2020-01-09,Vente,206000.0
1079,1079,2020-01-09,Vente,270000.0
1080,1080,2020-01-09,Vente,212000.0
1081,1081,2020-01-09,Vente,319000.0
1082,1082,2020-01-09,Vente,604580.0
1083,1083,2020-01-09,Vente,362637.0
1084,1084,2020-01-09,Vente,271000.0
1085,1085,2020-01-09,Vente,1072500.0
1086,1086,2020-01-09,Vente,583500.0
1087,1087,2020-01-09,Vente,653700.0
1088,1088,2020-01-09,Vente,261200.0
1089,1089,2020-01-09,Vente,694000.0
1090,1090,2020-01-09,Vente,589000.0
1091,1091,2020-01-09,Vente,164500.0
1092,1092,2020-01-09,Vente,263540.0
1093,1093,2020-01-09,Vente,90000.0
1094,1094,2020-01-09,Vente,147000.0
1095,1095,2020-01-09,Vente,190000.0
1096,1096,2020-01-09,Vente,205000.0
1097,1097,2020-01-09,Vente,298000.0
1098,1098,2020-01-09,Vente,408000.0
1099,1099,2020-01-09,Vente,137000.0
1100,1100,2020-01-09,Vente,175000.0
1101,1101,2020-01-09,Vente,127000.0
1102,1102,2020-01-09,Vente,580000.0
1103,1103,2020-01-09,Vente,113000.0
1104,1104,2020-01-09,Vente,124000.0
1105,1105,2020-01-09,Vente,222500.0
1106,1106,2020-01-09,Vente,243750.0
1107,1107,2020-01-09,Vente,76000.0
1108,1108,2020-01-09,Vente,298760.0
1109,1109,2020-01-09,Vente,224000.0
1110,1110,2020-01-09,Vente,300000.0
1111,1111,2020-01-09,Vente,140600.0
1112,1112,2020-01-09,Vente,163000.0
1113,1113,2020-01-09,Vente,297000.0
1114,1114,2020-01-09,Vente,209000.0
1115,1115,2020-01-09,Vente,317000.0
1116,1116,2020-01-09,Vente,286350.0
1117,1117,2020-01-09,Vente,210000.0
1118,1118,2020-01-09,Vente,150000.0
1119,1119,2020-01-09,Vente,185000.0
1120,1120,2020-01-09,Vente,193000.0
1121,1121,2020-01-09,Vente,208000.0
1122,1122,2020-01-09,Vente,40000.0
1123,1123,2020-01-10,Vente,203400.0
1124,1124,2020-01-10,Vente,68100.0
1125,1125,2020-01-10,Vente,290000.0
1126,1126,2020-01-10,Vente,38550.0
1127,1127,2020-01-10,Vente,169600.0
1128,1128,2020-01-10,Vente,86000.0
1129,1129,2020-01-10,Vente,245000.0
1130,1130,2020-01-10,Vente,780000.0
1131,1131,2020-01-10,Vente,185000.0
1132,1132,2020-01-10,Vente,537700.0
1133,1133,2020-01-10,Vente,421420.0
1134,1134,2020-01-10,Vente,262089.0
1135,1135,2020-01-10,Vente,228500.0
1136,1136,2020-01-10,Vente,414000.0
1137,1137,2020-01-10,Vente,158525.0
1138,1138,2020-01-10,Vente,171600.0
1139,1139,2020-01-10,Vente,172020.0
1140,1140,2020-01-10,Vente,257161.0
1141,1141,2020-01-10,Vente,175500.0
1142,1142,2020-01-10,Vente,117000.0
1143,1143,2020-01-10,Vente,97000.0
1144,1144,2020-01-10,Vente,116000.0
1145,1145,2020-01-10,Vente,485000.0
1146,1146,2020-01-10,Vente,40000.0
1147,1147,2020-01-10,Vente,100500.0
1148,1148,2020-01-10,Vente,125000.0
1149,1149,2020-01-10,Vente,134000.0
1150,1150,2020-01-10,Vente,56500.0
1151,1151,2020-01-10,Vente,66000.0
1152,1152,2020-01-10,Vente,68000.0
1153,1153,2020-01-10,Vente,113500.0
1154,1154,2020-01-10,Vente,80000.0
1155,1155,2020-01-10,Vente,365000.0
1156,1156,2020-01-10,Vente,432000.0
1157,1157,2020-01-10,Vente,91000.0
1158,1158,2020-01-10,Vente,147000.0
1159,1159,2020-01-10,Vente,114500.0
1160,1160,2020-01-10,Vente,78000.0
1161,1161,2020-01-10,Vente,53000.0
1162,1162,2020-01-10,Vente,201400.0
1163,1163,2020-01-10,Vente,124600.0
1164,1164,2020-01-10,Vente,94000.0
1165,1165,2020-01-10,Vente,247700.0
1166,1166,2020-01-10,Vente,121000.0
1167,1167,2020-01-10,Vente,157000.0
1168,1168,2020-01-10,Vente,285000.0
1169,1169,2020-01-10,Vente,129000.0
1170,1170,2020-01-10,Vente,149000.0
1171,1171,2020-01-10,Vente,33000.0
1172,1172,2020-01-10,Vente,105000.0
1173,1173,2020-01-10,Vente,192000.0
1174,1174,2020-01-10,Vente,138000.0
1175,1175,2020-01-10,Vente,79000.0
1176,1176,2020-01-10,Vente,234000.0
1177,1177,2020-01-10,Vente,118000.0
1178,1178,2020-01-10,Vente,116200.0
1179,1179,2020-01-10,Vente,111000.0
1180,1180,2020-01-10,Vente,74990.0
1181,1181,2020-01-10,Vente,307155.0
1182,1182,2020-01-10,Vente,185550.0
1183,1183,2020-01-10,Vente,63500.0
1184,1184,2020-01-10,Vente,141900.0
1185,1185,2020-01-10,Vente,260850.0
1186,1186,2020-01-10,Vente,139750.0
1187,1187,2020-01-10,Vente,38000.0
1188,1188,2020-01-10,Vente,75600.0
1189,1189,2020-01-10,Vente,85000.0
1190,1190,2020-01-10,Vente,71155.0
1191,1191,2020-01-10,Vente,102500.0
1192,1192,2020-01-10,Vente,156000.0
1193,1193,2020-01-10,Vente,238350.0
1194,1194,2020-01-10,Vente,212400.0
1195,1195,2020-01-10,Vente,318850.0
1196,1196,2020-01-10,Vente,326050.0
1197,1197,2020-01-10,Vente,254500.0
1198,1198,2020-01-10,Vente,60089.0
1199,1199,2020-01-10,Vente,53000.0
1200,1200,2020-01-10,Vente,237500.0
1201,1201,2020-01-10,Vente,113000.0
1202,1202,2020-01-10,Vente,243000.0
1203,1203,2020-01-10,Vente,165300.0
1204,1204,2020-01-10,Vente,109720.0
1205,1205,2020-01-10,Vente,118200.0
1206,1206,2020-01-10,Vente,86500.0
1207,1207,2020-01-10,Vente,85370.0
1208,1208,2020-01-10,Vente,98000.0
1209,1209,2020-01-10,Vente,77000.0
1210,1210,2020-01-10,Vente,85650.0
1211,1211,2020-01-10,Vente,86650.0
1212,1212,2020-01-10,Vente,83000.0
1213,1213,2020-01-10,Vente,75800.0
1214,1214,2020-01-10,Vente,9000.0
1215,1215,2020-01-10,Vente,295245.0
1216,1216,2020-01-10,Vente,130000.0
1217,1217,2020-01-10,Vente,121800.0
1218,1218,2020-01-10,Vente,164000.0
1219,1219,2020-01-10,Vente,141000.0
1220,1220,2020-01-10,Vente,503700.0
1221,1221,2020-01-10,Vente,169600.0
1222,1222,2020-01-10,Vente,142500.0
1223,1223,2020-01-10,Vente,204000.0
1224,1224,2020-01-10,Vente,139000.0
1225,1225,2020-01-10,Vente,213000.0
1226,1226,2020-01-10,Vente,71100.0
1227,1227,2020-01-10,Vente,125000.0
1228,1228,2020-01-10,Vente,160490.0
1229,1229,2020-01-10,Vente,114600.0
1230,1230,2020-01-10,Vente,72480.0
1231,1231,2020-01-10,Vente,98000.0
1232,1232,2020-01-10,Vente,270000.0
1233,1233,2020-01-10,Vente,106400.0
1234,1234,2020-01-10,Vente,30000.0
1235,1235,2020-01-10,Vente,101000.0
1236,1236,2020-01-10,Vente,230000.0
1237,1237,2020-01-10,Vente,133465.0
1238,1238,2020-01-10,Vente,190000.0
1239,1239,2020-01-10,Vente,155500.0
1240,1240,2020-01-10,Vente,78000.0
1241,1241,2020-01-10,Vente,34000.0
1242,1242,2020-01-10,Vente,127000.0
1243,1243,2020-01-10,Vente,141150.0
1244,1244,2020-01-10,Vente,65550.0
1245,1245,2020-01-10,Vente,208000.0
1246,1246,2020-01-10,Vente,119800.0
1247,1247,2020-01-10,Vente,228000.0
1248,1248,2020-01-10,Vente,145100.0
1249,1249,2020-01-10,Vente,232500.0
1250,1250,2020-01-10,Vente,95000.0
1251,1251,2020-01-10,Vente,80000.0
1252,1252,2020-01-10,Vente,147800.0
1253,1253,2020-01-10,Vente,210000.0
1254,1254,2020-01-10,Vente,75800.0
1255,1255,2020-01-10,Vente,52000.0
1256,1256,2020-01-10,Vente,72000.0
1257,1257,2020-01-10,Vente,63000.0
1258,1258,2020-01-10,Vente,39000.0
1259,1259,2020-01-10,Vente,232400.0
1260,1260,2020-01-10,Vente,111000.0
1261,1261,2020-01-10,Vente,182480.0
1262,1262,2020-01-10,Vente,57000.0
1263,1263,2020-01-10,Vente,290000.0
1264,1264,2020-01-10,Vente,360000.0
1265,1265,2020-01-10,Vente,100000.0
1266,1266,2020-01-10,Vente,102000.0
1267,1267,2020-01-10,Vente,234000.0
1268,1268,2020-01-10,Vente,286000.0
1269,1269,2020-01-10,Vente,53500.0
1270,1270,2020-01-10,Vente,265700.0
1271,1271,2020-01-10,Vente,146600.0
1272,1272,2020-01-10,Vente,124000.0
1273,1273,2020-01-10,Vente,115000.0
1274,1274,2020-01-10,Vente,90000.0
1275,1275,2020-01-10,Vente,117000.0
1276,1276,2020-01-10,Vente,96000.0
1277,1277,2020-01-10,Vente,65000.0
1278,1278,2020-01-10,Vente,194200.0
1279,1279,2020-01-10,Vente,38000.0
1280,1280,2020-01-10,Vente,106400.0
1281,1281,2020-01-10,Vente,50000.0
1282,1282,2020-01-10,Vente,275500.0
1283,1283,2020-01-10,Vente,86000.0
1284,1284,2020-01-10,Vente,201400.0
1285,1285,2020-01-10,Vente,139000.0
1286,1286,2020-01-10,Vente,328800.0
1287,1287,2020-01-10,Vente,203000.0
1288,1288,2020-01-10,Vente,338000.0
1289,1289,2020-01-10,Vente,246150.0
1290,1290,2020-01-10,Vente,229892.4
1291,1291,2020-01-10,Vente,273000.0
1292,1292,2020-01-10,Vente,390600.0
1293,1293,2020-01-10,Vente,406000.0
1294,1294,2020-01-10,Vente,230800.0
1295,1295,2020-01-10,Vente,219000.0
1296,1296,2020-01-10,Vente,21000.0
1297,1297,2020-01-10,Vente,49500.0
1298,1298,2020-01-10,Vente,60500.0
1299,1299,2020-01-10,Vente,77500.0
1300,1300,2020-01-10,Vente,549820.0
1301,1301,2020-01-10,Vente,607620.0
1302,1302,2020-01-10,Vente,266660.0
1303,1303,2020-01-10,Vente,149000.0
1304,1304,2020-01-10,Vente,140000.0
1305,1305,2020-01-10,Vente,110000.0
1306,1306,2020-01-10,Vente,69300.0
1307,1307,2020-01-10,Vente,505000.0
1308,1308,2020-01-10,Vente,277800.0
1309,1309,2020-01-10,Vente,102500.0
1310,1310,2020-01-10,Vente,680000.0
1311,1311,2020-01-10,Vente,524300.0
1312,1312,2020-01-10,Vente,1016000.0
1313,1313,2020-01-10,Vente,412700.0
1314,1314,2020-01-10,Vente,615000.0
1315,1315,2020-01-10,Vente,328500.0
1316,1316,2020-01-10,Vente,185000.0
1317,1317,2020-01-10,Vente,189000.0
1318,1318,2020-01-10,Vente,327000.0
